player_id,player_name,first_name,last_name,birth_date,school,country,height_inches,weight_lbs,position,draft_year,draft_round,draft_number,from_year,to_year
77419,John Lucas,John,Lucas,1953-10-31,Maryland,USA,75.0,175.0,G,1976.0,1.0,1.0,1976.0,1989.0
101249,John Lucas III,John,Lucas III,1982-11-21,Oklahoma State,USA,71.0,166.0,G,-1.0,-1.0,-1.0,2005.0,2016.0
77443,John Mahnken,John,Mahnken,1922-06-16,Georgetown,USA,80.0,220.0,C,-1.0,-1.0,-1.0,1946.0,1952.0
77452,John Mandic,John,Mandic,1919-10-03,Oregon State,USA,76.0,205.0,F,1947.0,,,1948.0,1949.0
77513,John McConathy,John,McConathy,1930-04-09,Northwestern State,USA,77.0,195.0,F,1951.0,1.0,5.0,1951.0,1951.0
77520,John McCullough,John,McCullough,1956-10-05,Oklahoma,USA,76.0,190.0,G,1979.0,4.0,85.0,1981.0,1981.0
77580,John Mengelt,John,Mengelt,1949-10-16,Auburn,USA,74.0,195.0,G,1971.0,2.0,21.0,1971.0,1980.0
77606,John Mills,John,Mills,1919-09-07,Western Kentucky,USA,80.0,203.0,C,-1.0,-1.0,-1.0,1946.0,1946.0
1972,John Morton,John,Morton,1967-05-18,Seton Hall,USA,75.0,180.0,F,1989.0,1.0,25.0,1989.0,1991.0
77671,John Murphy,John,Murphy,1924-09-13,Simon Gratz HS (PA),USA,74.0,175.0,F,1975.0,8.0,140.0,1946.0,1946.0
77717,John Niemiera,John,Niemiera,1921-05-26,Notre Dame,USA,73.0,165.0,G,-1.0,-1.0,-1.0,1948.0,1949.0
77742,John O'Boyle,John,O'Boyle,1928-03-07,Colorado State,USA,74.0,185.0,G,-1.0,-1.0,-1.0,1952.0,1952.0
77760,John Olive,John,Olive,1955-03-01,Villanova,USA,79.0,210.0,F,1977.0,8.0,168.0,1978.0,1979.0
77793,John Palmer,John,Palmer,1921-09-14,Princeton,USA,76.0,180.0,F,-1.0,-1.0,-1.0,1946.0,1948.0
77820,John Paxson,John,Paxson,1960-09-29,Notre Dame,USA,74.0,185.0,G,1983.0,1.0,19.0,1983.0,1993.0
1630566,John Petty Jr.,John,Petty Jr.,1998-12-02,Alabama,USA,,,,-1.0,-1.0,-1.0,,
77859,John Pilch,John,Pilch,1925-07-11,Wyoming,USA,75.0,185.0,F,1950.0,2.0,,1951.0,1951.0
77861,John Pinone,John,Pinone,1961-02-19,Villanova,USA,80.0,230.0,F,1983.0,3.0,58.0,1983.0,1983.0
1642967,John Poulakidas,John,Poulakidas,2003-04-04,Yale,USA,78.0,205.0,G,-1.0,-1.0,-1.0,2025.0,
77887,John Pritchard,John,Pritchard,1927-01-23,Drake,USA,81.0,220.0,C,1949.0,7.0,,1949.0,1949.0
77941,John Rennicke,John,Rennicke,1929-08-11,Drake,USA,74.0,185.0,G,1951.0,6.0,51.0,1951.0,1951.0
77954,John Richter,John,Richter,1937-03-12,North Carolina State,USA,81.0,225.0,F,1959.0,1.0,6.0,1959.0,1959.0
78000,John Roche,John,Roche,1949-09-26,South Carolina,USA,75.0,170.0,G,1971.0,1.0,14.0,1975.0,1981.0
78036,John Rudd,John,Rudd,1955-08-07,McNeese State,USA,79.0,230.0,F,1978.0,2.0,32.0,1978.0,1978.0
78037,John Rudometkin,John,Rudometkin,1940-06-06,Southern California,USA,78.0,205.0,F,1962.0,2.0,9.0,1962.0,1964.0
927,John Salley,John,Salley,1964-05-16,Georgia Tech,USA,83.0,255.0,FC,1986.0,1.0,11.0,1986.0,1999.0
2422,John Salmons,John,Salmons,1979-12-12,Miami,USA,78.0,210.0,F,2002.0,1.0,26.0,2002.0,2014.0
78093,John Schweitz,John,Schweitz,1960-04-19,Richmond,USA,78.0,210.0,G,1982.0,6.0,138.0,1984.0,1986.0
1117,John Shasky,John,Shasky,1964-07-31,Minnesota,USA,83.0,235.0,C,1986.0,3.0,61.0,1988.0,1990.0
78143,John Shumate,John,Shumate,1952-04-06,Notre Dame,USA,81.0,235.0,F,1974.0,1.0,4.0,1975.0,1980.0
203157,John Shurna,John,Shurna,,,,,,,,,,,
317,John Starks,John,Starks,1965-08-10,Oklahoma State,USA,77.0,190.0,G,-1.0,-1.0,-1.0,1988.0,2001.0
304,John Stockton,John,Stockton,1962-03-26,Gonzaga,USA,73.0,175.0,G,1984.0,1.0,16.0,1984.0,2002.0
78271,John Stroeder,John,Stroeder,1958-07-24,Montana,USA,82.0,260.0,F,1980.0,8.0,168.0,1987.0,1988.0
78274,John Stroud,John,Stroud,1957-10-29,Mississippi,USA,79.0,215.0,F,1980.0,2.0,27.0,1980.0,1980.0
1519,John Thomas,John,Thomas,1975-09-08,Minnesota,USA,81.0,265.0,C,1997.0,1.0,25.0,1997.0,2005.0
78328,John Thompson,John,Thompson,1941-09-02,Providence,USA,82.0,225.0,F,1964.0,3.0,25.0,1964.0,1965.0
1642910,John Tonje,John,Tonje,2001-04-23,Wisconsin,USA,76.0,218.0,G,2025.0,2.0,53.0,2025.0,
78367,John Trapp,John,Trapp,1945-10-02,UNLV,USA,79.0,210.0,F,1968.0,2.0,15.0,1968.0,1972.0
78651,John Tresvant,John,Tresvant,1939-11-06,Seattle,USA,79.0,215.0,F,1964.0,5.0,40.0,1964.0,1972.0
78370,John Tschogl,John,Tschogl,1950-04-25,California-Santa Barbara,USA,78.0,206.0,F,-1.0,-1.0,-1.0,1972.0,1974.0
1819,John Turner,John,Turner,1967-11-30,Phillips,USA,80.0,245.0,F,1991.0,1.0,20.0,1991.0,1991.0
78397,John Vallely,John,Vallely,1948-10-03,UCLA,USA,75.0,185.0,G,1970.0,1.0,14.0,1970.0,1971.0
76982,John W. Hazen,John W.,Hazen,1927-03-02,Indiana State,USA,74.0,172.0,G,-1.0,-1.0,-1.0,1948.0,1948.0
202322,John Wall,John,Wall,1990-09-06,Kentucky,USA,75.0,210.0,G,2010.0,1.0,1.0,2010.0,2022.0
961,John Wallace,John,Wallace,1974-02-09,Syracuse,USA,81.0,225.0,F,1996.0,1.0,18.0,1996.0,2003.0
78501,John Wetzel,John,Wetzel,1944-10-22,Virginia Tech,USA,77.0,190.0,G,1966.0,8.0,75.0,1967.0,1975.0
78554,John Williams,John,Williams,1966-10-26,Louisiana State,USA,80.0,235.0,F,1986.0,1.0,12.0,1986.0,1994.0
78575,John Williamson,John,Williamson,1951-11-10,New Mexico State,USA,74.0,185.0,G,1973.0,6.0,96.0,1976.0,1980.0
78591,John Windsor,John,Windsor,1940-04-03,Stanford,USA,80.0,215.0,F,1962.0,5.0,39.0,1963.0,1963.0
1628405,Johnathan Motley,Johnathan,Motley,1995-05-04,Baylor,USA,80.0,230.0,F,-1.0,-1.0,-1.0,2017.0,2019.0
1629140,Johnathan Williams,Johnathan,Williams,1995-05-22,Gonzaga,USA,81.0,228.0,F,-1.0,-1.0,-1.0,2018.0,2019.0
1641780,Johni Broome,Johni,Broome,2002-07-19,Auburn,USA,81.0,244.0,F,2025.0,2.0,35.0,2025.0,
76080,Johnny Bach,Johnny,Bach,1924-07-10,Fordham,USA,74.0,180.0,F,1948.0,,,1948.0,1948.0
76125,Johnny Baum,Johnny,Baum,1946-06-17,Temple,USA,77.0,200.0,F,1969.0,2.0,23.0,1969.0,1970.0
76464,Johnny Cox,Johnny,Cox,1936-11-01,Kentucky,USA,76.0,180.0,G,1959.0,4.0,28.0,1962.0,1962.0
1631098,Johnny Davis,Johnny,Davis,2002-02-27,Wisconsin,USA,76.0,195.0,G,2022.0,1.0,10.0,2022.0,2024.0
76526,Johnny Davis,Johnny,Davis,1955-10-21,Dayton,USA,74.0,170.0,G,1976.0,2.0,22.0,1976.0,1985.0
1008,Johnny Dawkins,Johnny,Dawkins,1963-09-28,Duke,USA,74.0,165.0,G,1986.0,1.0,10.0,1986.0,1994.0
76647,Johnny Egan,Johnny,Egan,1939-01-31,Providence,USA,72.0,180.0,G,1961.0,2.0,12.0,1961.0,1971.0
76689,Johnny Ezersky,Johnny,Ezersky,1905-04-04,Rhode Island,USA,75.0,175.0,GF,1947.0,,,1947.0,1949.0
1642277,Johnny Furphy,Johnny,Furphy,2004-12-08,Kansas,Australia,80.0,200.0,G,2024.0,2.0,35.0,2024.0,
76867,Johnny Green,Johnny,Green,1933-12-08,Michigan State,USA,77.0,200.0,F,1959.0,1.0,5.0,1959.0,1972.0
1629148,Johnny Hamilton,Johnny,Hamilton,1994-02-03,Texas-Arlington,USA,,,,-1.0,-1.0,-1.0,,
77022,Johnny High,Johnny,High,1957-04-25,Nevada,USA,75.0,185.0,G,1979.0,2.0,24.0,1979.0,1983.0
77055,Johnny Horan,Johnny,Horan,1932-11-24,Dayton,USA,80.0,190.0,F,1955.0,1.0,6.0,1955.0,1955.0
77187,Johnny Jones,Johnny,Jones,1943-03-12,California State-Los Angeles,USA,79.0,205.0,F,-1.0,-1.0,-1.0,1967.0,1967.0
77211,Johnny Jorgensen,Johnny,Jorgensen,1921-12-28,DePaul,USA,74.0,185.0,G,-1.0,-1.0,-1.0,1947.0,1948.0
1630548,Johnny Juzang,Johnny,Juzang,2001-03-17,UCLA,USA,79.0,226.0,G,-1.0,-1.0,-1.0,2022.0,
77248,Johnny Kerr,Johnny,Kerr,1932-08-17,Illinois,USA,81.0,230.0,C,1954.0,1.0,6.0,1954.0,1965.0
77403,Johnny Logan,Johnny,Logan,1921-01-01,Indiana,USA,74.0,175.0,G,-1.0,-1.0,-1.0,1946.0,1950.0
77436,Johnny Macknowski,Johnny,Macknowski,1923-01-07,Seton Hall,USA,73.0,180.0,G,1948.0,-22.0,-22.0,1949.0,1950.0
77506,Johnny McCarthy,Johnny,McCarthy,1934-04-25,Canisius,USA,73.0,185.0,G,1956.0,-22.0,-22.0,1956.0,1963.0
77633,Johnny Moore,Johnny,Moore,1958-03-03,Texas,USA,73.0,175.0,G,1979.0,2.0,43.0,1980.0,1989.0
77705,Johnny Neumann,Johnny,Neumann,1951-09-11,Mississippi,USA,78.0,200.0,G,1973.0,6.0,98.0,1976.0,1977.0
271,Johnny Newman,Johnny,Newman,1963-11-28,Richmond,USA,79.0,210.0,F,1986.0,2.0,29.0,1986.0,2001.0
77728,Johnny Norlander,Johnny,Norlander,1921-03-05,Hamline,USA,75.0,180.0,F,-1.0,-1.0,-1.0,1946.0,1950.0
203948,Johnny O'Bryant III,Johnny,O'Bryant III,1993-06-01,Louisiana State,USA,81.0,257.0,F,2014.0,2.0,36.0,2014.0,2017.0
77758,Johnny Oldham,Johnny,Oldham,1923-06-22,Western Kentucky,USA,75.0,175.0,G,1949.0,2.0,,1949.0,1950.0
77769,Johnny Orr,Johnny,Orr,1927-06-10,Beloit,USA,75.0,195.0,F,1949.0,2.0,-22.0,1949.0,1949.0
77821,Johnny Payak,Johnny,Payak,1926-11-20,Bowling Green,USA,76.0,174.0,G,-1.0,-1.0,-1.0,1949.0,1952.0
78007,Johnny Rogers,Johnny,Rogers,1963-12-30,California-Irvine,USA,82.0,225.0,F,1986.0,2.0,34.0,1986.0,1987.0
78154,Johnny Simmons,Johnny,Simmons,1924-07-07,New York University,USA,73.0,184.0,G,-1.0,-1.0,-1.0,1946.0,1946.0
1511,Johnny Taylor,Johnny,Taylor,1974-06-04,Tennessee-Chattanooga,USA,81.0,220.0,F,1997.0,1.0,17.0,1997.0,1999.0
78461,Johnny Warren,Johnny,Warren,1947-07-07,St. John's (NY),USA,75.0,180.0,G,1969.0,1.0,11.0,1969.0,1973.0
76676,Jojo English,Jojo,English,1970-02-04,South Carolina,USA,76.0,195.0,G,-1.0,-1.0,-1.0,1992.0,1994.0
78510,Jojo White,Jojo,White,1946-11-16,Kansas,USA,75.0,190.0,G,1969.0,1.0,9.0,1969.0,1980.0
468,Jon Barry,Jon,Barry,1969-07-25,Georgia Tech,USA,77.0,210.0,G,1992.0,1.0,21.0,1992.0,2005.0
201972,Jon Brockman,Jon,Brockman,1987-03-20,Washington,USA,79.0,255.0,F,2009.0,2.0,38.0,2009.0,2011.0
1629860,Jon Davis,Jon,Davis,,,,,,,,,,,
1626281,Jon Horford,Jon,Horford,,,,,,,,,,,
402,Jon Koncak,Jon,Koncak,1963-05-17,Southern Methodist,USA,84.0,250.0,C,1985.0,1.0,5.0,1985.0,1995.0
202720,Jon Leuer,Jon,Leuer,1989-05-14,Wisconsin,USA,82.0,228.0,F,2011.0,2.0,40.0,2011.0,2018.0
77533,Jon McGlocklin,Jon,McGlocklin,1943-06-10,Indiana,USA,77.0,205.0,G,1965.0,3.0,24.0,1965.0,1975.0
202416,Jon Scheyer,Jon,Scheyer,,,,,,,,,,,
2629,Jon Stefansson,Jon,Stefansson,,,,,,,,,,,
40030,Jon Stefansson,Jon,Stefansson,,,,,,,,,,,
78279,Jon Sundvold,Jon,Sundvold,1961-07-02,Missouri,USA,74.0,170.0,G,1983.0,1.0,16.0,1983.0,1991.0
1630257,Jon Teske,Jon,Teske,1997-05-04,Michigan,USA,85.0,265.0,C,-1.0,-1.0,-1.0,2021.0,2021.0
196294553,Jonah Antonio,Jonah,Antonio,,,,,,,,,,,
1628413,Jonah Bolden,Jonah,Bolden,1996-01-02,UCLA,Australia,80.0,225.0,F,2017.0,2.0,36.0,2018.0,2019.0
196295068,Jonah Bolden,Jonah,Bolden,1995-01-01,,,,,,-1.0,-1.0,-1.0,,
201973,Jonas Jerebko,Jonas,Jerebko,1987-03-02,Angelico Biella,Sweden,82.0,231.0,F,2009.0,2.0,39.0,2009.0,2018.0
40082,Jonas Maciulis,Jonas,Maciulis,,,,,,,,,,,
6004,Jonas Maciulis,Jonas,Maciulis,,,,,,,,,,,
202685,Jonas Valanciunas,Jonas,Valanciunas,1992-05-06,Lietuvos rytas Vilnius,Lithuania,83.0,265.0,C,2011.0,1.0,5.0,2012.0,
43202,Jonas Wohlfarth Botterman,Jonas,Wohlfarth Botterman,1900-01-01,,,,,,-1.0,-1.0,-1.0,2014.0,2014.0
1886,Jonathan Bender,Jonathan,Bender,1981-01-30,Picayune HS (MS),USA,84.0,230.0,F,1999.0,1.0,5.0,1999.0,2009.0
1626780,Jonathan Gibson,Jonathan,Gibson,1987-11-08,New Mexico State,USA,74.0,185.0,G,-1.0,-1.0,-1.0,2016.0,2018.0
1626182,Jonathan Holmes,Jonathan,Holmes,,,,,,,,,,,
196294087,Jonathan Holton,Jonathan,Holton,,,,,,,,,,,
1628371,Jonathan Isaac,Jonathan,Isaac,1997-10-03,Florida State,USA,82.0,230.0,F,2017.0,1.0,6.0,2017.0,
1801,Jonathan Kerner,Jonathan,Kerner,1974-06-06,East Carolina,USA,83.0,245.0,C,-1.0,-1.0,-1.0,1998.0,2002.0
1630228,Jonathan Kuminga,Jonathan,Kuminga,2002-10-06,NBA G League Ignite,DRC,79.0,225.0,F,2021.0,1.0,7.0,2021.0,
1642367,Jonathan Mogbo,Jonathan,Mogbo,2001-10-29,San Francisco,USA,81.0,225.0,F,2024.0,2.0,31.0,2024.0,
196294592,Jonathan Mor,Jonathan,Mor,,,,,,F,,,,,
1966938156,Jonathan Mor,Jonathan,Mor,,,,,,,,,,,
1629236,Jonathan Stark,Jonathan,Stark,,,,,,,,,,,
203613,Jonathon Simmons,Jonathon,Simmons,1989-09-14,Houston,USA,78.0,195.0,F,2012.0,0.0,0.0,2015.0,2018.0
201938,Jonny Flynn,Jonny,Flynn,1989-02-06,Syracuse,USA,72.0,185.0,G,2009.0,1.0,6.0,2009.0,2011.0
1629007,Jontay Porter,Jontay,Porter,1999-11-15,Missouri,USA,82.0,240.0,FC,-1.0,-1.0,-1.0,2019.0,2023.0
203919,Jordan Adams,Jordan,Adams,1994-07-08,UCLA,USA,77.0,209.0,G,2014.0,1.0,22.0,2014.0,2015.0
203947,Jordan Bachynski,Jordan,Bachynski,,,,,,,,,,,
1628395,Jordan Bell,Jordan,Bell,1995-01-07,Oregon,USA,79.0,216.0,F,2017.0,2.0,38.0,2017.0,2021.0
1629648,Jordan Bone,Jordan,Bone,1997-11-05,Tennessee,USA,74.0,180.0,G,2019.0,2.0,57.0,2019.0,2020.0
1630275,Jordan Bowden,Jordan,Bowden,1997-01-20,Tennessee,USA,,,,-1.0,-1.0,-1.0,,
203903,Jordan Clarkson,Jordan,Clarkson,1992-06-07,Missouri,USA,77.0,194.0,G,2014.0,2.0,46.0,2014.0,
202348,Jordan Crawford,Jordan,Crawford,1988-10-23,Xavier,USA,77.0,195.0,G,2010.0,1.0,27.0,2010.0,2017.0
200770,Jordan Farmar,Jordan,Farmar,1986-11-30,UCLA,USA,74.0,180.0,G,2006.0,1.0,26.0,2006.0,2016.0
196295069,Jordan Floyd,Jordan,Floyd,1995-01-01,,,,,,-1.0,-1.0,-1.0,,
1630259,Jordan Ford,Jordan,Ford,1998-05-26,St. Mary's College,USA,73.0,175.0,G,-1.0,-1.0,-1.0,2023.0,2023.0
1630692,Jordan Goodwin,Jordan,Goodwin,1998-10-23,St. Louis,USA,75.0,215.0,G,-1.0,-1.0,-1.0,2021.0,
1631160,Jordan Hall,Jordan,Hall,2002-01-14,St. Joseph's (PA),USA,79.0,215.0,G,-1.0,-1.0,-1.0,2022.0,2022.0
202706,Jordan Hamilton,Jordan,Hamilton,1990-10-06,Texas,USA,79.0,220.0,GF,2011.0,1.0,26.0,2011.0,2015.0
1641722,Jordan Hawkins,Jordan,Hawkins,2002-04-29,Connecticut,USA,77.0,190.0,G,2023.0,1.0,14.0,2023.0,
201941,Jordan Hill,Jordan,Hill,1987-07-27,Arizona,USA,82.0,240.0,FC,2009.0,1.0,8.0,2009.0,2016.0
196295505,Jordan Hunter,Jordan,Hunter,1995-01-01,,,,,,-1.0,-1.0,-1.0,,
196294089,Jordan Lewis,Jordan,Lewis,,,,,,,,,,,
1628070,Jordan Loyd,Jordan,Loyd,1993-07-27,Indianapolis,USA,76.0,210.0,G,-1.0,-1.0,-1.0,2018.0,2018.0
1628535,Jordan Mathews,Jordan,Mathews,,,,,,,,,,,
1629162,Jordan McLaughlin,Jordan,McLaughlin,1996-04-09,Southern California,USA,71.0,185.0,G,-1.0,-1.0,-1.0,2019.0,
203895,Jordan McRae,Jordan,McRae,1991-03-28,Tennessee,USA,77.0,179.0,G,2014.0,2.0,58.0,2015.0,2019.0
1626175,Jordan Mickey,Jordan,Mickey,1994-07-09,Louisiana State,USA,80.0,235.0,FC,2015.0,2.0,33.0,2015.0,2017.0
1641757,Jordan Miller,Jordan,Miller,2000-01-23,Miami,USA,77.0,194.0,G,2023.0,2.0,48.0,2023.0,
1629818,Jordan Murphy,Jordan,Murphy,,,,,,,,,,,
64081,Jordan Ngatai,Jordan,Ngatai,,,,,,,,,,,
1629670,Jordan Nwora,Jordan,Nwora,1998-09-09,Louisville,USA,80.0,225.0,F,2020.0,2.0,45.0,2020.0,2023.0
1629673,Jordan Poole,Jordan,Poole,1999-06-19,Michigan,USA,76.0,194.0,G,2019.0,1.0,28.0,2019.0,
1630648,Jordan Schakel,Jordan,Schakel,1998-06-13,San Diego State,USA,78.0,200.0,G,-1.0,-1.0,-1.0,2021.0,2022.0
1626296,Jordan Sibert,Jordan,Sibert,1992-08-01,Dayton,USA,76.0,187.0,G,2015.0,,,2018.0,2018.0
1630733,Jordan Tucker,Jordan,Tucker,1998-04-03,Butler,USA,,,,-1.0,-1.0,-1.0,,
1641948,Jordan Walker,Jordan,Walker,1999-08-11,Alabama-Birmingham,USA,,,,-1.0,-1.0,-1.0,,
1641775,Jordan Walsh,Jordan,Walsh,2004-03-03,Arkansas,USA,78.0,205.0,G,2023.0,2.0,38.0,2023.0,
202716,Jordan Williams,Jordan,Williams,1990-10-11,Maryland,USA,82.0,260.0,C,2011.0,2.0,36.0,2011.0,2011.0
200816,Jorge Garbajosa,Jorge,Garbajosa,1977-12-19,Malaga,Spain,81.0,245.0,F,-1.0,-1.0,-1.0,2006.0,2007.0
41533,Jorge Garbajosa,Jorge,Garbajosa,,,,,,,,,,,
203268,Jorge Gutierrez,Jorge,Gutierrez,1988-12-27,California,Mexico,75.0,189.0,G,-1.0,-1.0,-1.0,2013.0,2015.0
1630631,Jose Alvarado,Jose,Alvarado,1998-04-12,Georgia Tech,USA,72.0,179.0,G,-1.0,-1.0,-1.0,2021.0,
101181,Jose Calderon,Jose,Calderon,1981-09-28,Tau Ceramica,Spain,75.0,200.0,G,-1.0,-1.0,-1.0,2005.0,2018.0
77771,Jose Ortiz,Jose,Ortiz,1963-10-25,Oregon State,USA,82.0,225.0,F,1987.0,1.0,15.0,1988.0,1989.0
78172,Jose Slaughter,Jose,Slaughter,1960-09-09,Portland,USA,77.0,205.0,G,1982.0,2.0,43.0,1982.0,1982.0
1966938172,Jose Vildoza,Jose,Vildoza,,,,,,,,,,,
974,Joseph Blair,Joseph,Blair,,,,,,,,,,,
2218,Joseph Forte,Joseph,Forte,1981-03-23,North Carolina,USA,76.0,194.0,G,2001.0,1.0,21.0,2001.0,2002.0
77938,Joseph Reiser,Joseph,Reiser,1914-12-17,New York University,USA,71.0,165.0,G,1947.0,,,1947.0,1949.0
1962937763,Josh Akognon,Josh,Akognon,1900-01-01,,,,,,-1.0,-1.0,-1.0,2017.0,2017.0
203006,Josh Akognon,Josh,Akognon,1986-02-10,California State-Fullerton,USA,71.0,185.0,G,-1.0,-1.0,-1.0,2012.0,2012.0
203191,Josh Akognon,Josh,Akognon,,,,,,,,,,,
200767,Josh Boone,Josh,Boone,1984-11-21,Connecticut,USA,82.0,240.0,FC,2006.0,1.0,23.0,2006.0,2009.0
51956,Josh Boone,Josh,Boone,1984-11-21,,,,,,-1.0,-1.0,-1.0,2017.0,2017.0
202550,Josh Bostic,Josh,Bostic,,,,,,,,,,,
267618,Josh Childress,Josh,Childress,,,,,,,,,,,
2735,Josh Childress,Josh,Childress,1983-06-20,Stanford,USA,80.0,210.0,GF,2004.0,1.0,6.0,2004.0,2013.0
1630528,Josh Christopher,Josh,Christopher,2001-12-08,Arizona State,USA,76.0,215.0,G,2021.0,1.0,24.0,2021.0,2024.0
201820,Josh Davis,Josh,Davis,,,,,,,,,,,
204027,Josh Davis,Josh,Davis,,,,,,,,,,,
2668,Josh Davis,Josh,Davis,1980-08-10,Wyoming,USA,80.0,235.0,F,-1.0,-1.0,-1.0,2003.0,2011.0
1630581,Josh Giddey,Josh,Giddey,2002-10-10,NBA Global Academy,Australia,79.0,214.0,G,2021.0,1.0,6.0,2021.0,
76852,Josh Grant,Josh,Grant,1967-08-07,Utah,USA,81.0,223.0,F,1993.0,2.0,43.0,1993.0,1993.0
1627982,Josh Gray,Josh,Gray,1993-09-09,Louisiana State,USA,72.0,180.0,G,-1.0,-1.0,-1.0,2017.0,2019.0
1630182,Josh Green,Josh,Green,2000-11-16,Arizona,Australia,78.0,200.0,G,2020.0,1.0,18.0,2020.0,
1630221,Josh Hall,Josh,Hall,2000-10-08,Moravian Prep (NC),USA,81.0,190.0,F,-1.0,-1.0,-1.0,2020.0,2020.0
202725,Josh Harrellson,Josh,Harrellson,1989-02-12,Kentucky,USA,82.0,275.0,FC,2011.0,2.0,45.0,2011.0,2013.0
1628404,Josh Hart,Josh,Hart,1995-03-06,Villanova,USA,77.0,215.0,G,2017.0,1.0,30.0,2017.0,
2572,Josh Howard,Josh,Howard,1980-04-28,Wake Forest,USA,79.0,210.0,GF,2003.0,1.0,29.0,2003.0,2012.0
203962,Josh Huestis,Josh,Huestis,1991-12-19,Stanford,USA,79.0,230.0,G,2014.0,1.0,29.0,2015.0,2017.0
1628367,Josh Jackson,Josh,Jackson,1997-02-10,Kansas,USA,80.0,207.0,GF,2017.0,1.0,4.0,2017.0,2021.0
203705,Josh Magette,Josh,Magette,1989-11-28,Alabama Huntsville,USA,73.0,160.0,G,2012.0,0.0,0.0,2017.0,2019.0
201177,Josh McRoberts,Josh,McRoberts,1987-02-28,Duke,USA,82.0,240.0,FC,2007.0,2.0,37.0,2007.0,2017.0
1631169,Josh Minott,Josh,Minott,2002-11-25,Memphis,USA,80.0,205.0,F,2022.0,2.0,45.0,2022.0,
1642490,Josh Oduro,Josh,Oduro,2000-10-14,Providence,USA,81.0,240.0,C,-1.0,-1.0,-1.0,2025.0,
1629006,Josh Okogie,Josh,Okogie,1998-09-01,Georgia Tech,Nigeria,76.0,213.0,G,2018.0,1.0,20.0,2018.0,
1629616,Josh Perkins,Josh,Perkins,,,,,,,,,,,
2694,Josh Powell,Josh,Powell,1983-01-25,North Carolina State,USA,81.0,240.0,F,-1.0,-1.0,-1.0,2005.0,2013.0
1629729,Josh Reaves,Josh,Reaves,1997-06-04,Penn State,USA,76.0,214.0,GF,-1.0,-1.0,-1.0,2019.0,2019.0
1626196,Josh Richardson,Josh,Richardson,1993-09-15,Tennessee,USA,77.0,200.0,G,2015.0,2.0,40.0,2015.0,2024.0
196294558,Josh Roberts,Josh,Roberts,,,,,,,,,,,
202729,Josh Selby,Josh,Selby,1991-03-27,Kansas,USA,74.0,183.0,G,2011.0,2.0,49.0,2011.0,2012.0
2746,Josh Smith,Josh,Smith,1985-12-05,Oak Hill Academy (VA),USA,81.0,225.0,F,2004.0,1.0,17.0,2004.0,2017.0
1630563,Joshua Primo,Joshua,Primo,2002-12-24,Alabama,Canada,76.0,189.0,G,2021.0,1.0,12.0,2021.0,2023.0
1626288,Joshua Smith,Joshua,Smith,,,,,,,,,,,
201950,Jrue Holiday,Jrue,Holiday,1990-06-12,UCLA,USA,76.0,220.0,G,2009.0,1.0,17.0,2009.0,
64002,Juan Carlos Bergel,Juan Carlos,Bergel,,,,,,,,,,,
2434,Juan Carlos Navarro,Juan Carlos,Navarro,1980-06-13,FC Barcelona,Spain,75.0,170.0,,2002.0,2.0,39.0,2007.0,2016.0
56018,Juan Carlos Navarro,Juan Carlos,Navarro,,,,,,,,,,,
8010,Juan Carlos Navarro,Juan Carlos,Navarro,,,,,,,,,,,
2413,Juan Dixon,Juan,Dixon,1978-10-09,Maryland,USA,75.0,165.0,G,2002.0,1.0,17.0,2002.0,2008.0
1629308,Juan Toscano-Anderson,Juan,Toscano-Anderson,1993-04-10,Marquette,USA,78.0,209.0,F,-1.0,-1.0,-1.0,2019.0,2023.0
1627823,Juancho Hernangomez,Juancho,Hernangomez,1995-09-28,Estudiantes,Spain,81.0,214.0,F,2016.0,1.0,15.0,2016.0,2022.0
1038,Juaquin Hawkins,Juaquin,Hawkins,1973-07-02,Long Beach State,USA,79.0,205.0,F,-1.0,-1.0,-1.0,2002.0,2002.0
146,Jud Buechler,Jud,Buechler,1968-06-19,Arizona,USA,78.0,228.0,GF,1990.0,2.0,38.0,1990.0,2001.0
1641758,Judah Mintz,Judah,Mintz,2003-07-10,Syracuse,USA,,,,-1.0,-1.0,-1.0,,
1631262,Jules Bernard,Jules,Bernard,2000-01-21,UCLA,USA,78.0,210.0,G,-1.0,-1.0,-1.0,2023.0,2023.0
1630577,Julian Champagnie,Julian,Champagnie,2001-06-29,St. John's,USA,79.0,217.0,F,-1.0,-1.0,-1.0,2022.0,
1627829,Julian Jacobs,Julian,Jacobs,,,,,,,,,,,
202961,Julian Khazzouh,Julian,Khazzouh,,,,,,,,,,,
1641763,Julian Phillips,Julian,Phillips,2003-11-05,Tennessee,USA,78.0,201.0,F,2023.0,2.0,35.0,2023.0,
1642882,Julian Reese,Julian,Reese,2003-06-30,Maryland,USA,81.0,230.0,F,-1.0,-1.0,-1.0,2025.0,
1631124,Julian Strawther,Julian,Strawther,2002-04-18,Gonzaga,USA,78.0,205.0,G,2023.0,1.0,29.0,2023.0,
1627395,Julian Washburn,Julian,Washburn,1991-12-18,Texas-El Paso,USA,80.0,209.0,GF,2015.0,,,2018.0,2018.0
201153,Julian Wright,Julian,Wright,1987-05-20,Kansas,USA,80.0,225.0,F,2007.0,1.0,13.0,2007.0,2010.0
196294587,Julien Ducree,Julien,Ducree,,,,,,,,,,,
